objectid,settlementId,settlementNameHeb,streetCode,streetNameHeb,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,shape,sourceorder,source,source_url,data_retrieved_at
1627441,5000,תל אביב-יפו,50000935.0,פייבל,12.0,חמישית,232,4690000,6066521350,דירה,דירה בבית קומות,7.0,הצפון החדש סביבת כיכר המדינה,2021-09-05T00:00:00.000Z,6108,355,25,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627442,5000,תל אביב-יפו,50000935.0,פייבל,12.0,שמינית,50,2600000,6065173250,דירה,דירה בבית קומות,2.0,הצפון החדש סביבת כיכר המדינה,2021-09-01T00:00:00.000Z,6108,355,27,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627443,5000,תל אביב-יפו,50000935.0,פייבל,12.0,שניה,92,4312000,6065167900,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-08-19T00:00:00.000Z,6108,355,28,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1626962,5000,תל אביב -יפו,50000935.0,פייבל,4.0,ראשונה,71,3750000,6064626800,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-08-04T00:00:00.000Z,6108,114,5,52278620,"MULTIPOLYGON(((3873135.6363918916 3774258.156394532,3873120.885632197 3774261.2870053775,3873125.992683147 3774285.737489785,3873140.8495900924 3774282.607273285,3873135.6363918916 3774258.156394532)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627435,5000,תל אביב-יפו,50000935.0,פייבל,12.0,שביעית,180,990000,6063720050,דירה,דירת גג,6.0,הצפון החדש סביבת כיכר המדינה,2021-07-07T00:00:00.000Z,6108,355,2,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627425,5000,תל אביב-יפו,50000935.0,פייבל,12.0,ראשונה,160,112000,6063933350,דירה,דירה בבית קומות,6.0,הצפון החדש סביבת כיכר המדינה,2021-07-07T00:00:00.000Z,6108,355,1,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629815,5000,תל אביב-יפו,50000935.0,פייבל,7.0,שניה,104,4880000,6060418750,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-06-08T00:00:00.000Z,6108,97,4,52304719,"MULTIPOLYGON(((3873106.7481936556 3774320.248568079,3873085.2677973006 3774325.6400453607,3873089.0985917198 3774341.5076588513,3873110.6845938205 3774336.2587514333,3873106.7481936556 3774320.248568079)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627377,5000,תל אביב-יפו,50000935.0,פייבל,2.0,ביניים,74,2950000,6052764850,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2021-02-04T00:00:00.000Z,6108,274,5,52297095,"MULTIPOLYGON(((3873136.833346464 3774225.495688434,3873112.646264281 3774229.5498116384,3873116.3144745072 3774250.973443514,3873140.3957950613 3774246.8359637796,3873136.833346464 3774225.495688434)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1783323,5000,תל אביב-יפו,50000916.0,ה' באייר,40.0,מרתף,91,1250000,6070196350,בנין,מחסנים,,הצפון החדש סביבת כיכר המדינה,2021-11-25T00:00:00.000Z,6213,1383,1,52300326,"MULTIPOLYGON(((3872953.267840405 3774711.840869565,3872952.023542061 3774728.933602394,3872973.372368893 3774730.425721645,3872974.61663719 3774713.3329842053,3872953.267840405 3774711.840869565)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783326,5000,תל אביב-יפו,50000916.0,ה' באייר,40.0,מרתף,61,740000,6053752400,בנין,מחסנים,,הצפון החדש סביבת כיכר המדינה,2021-03-01T00:00:00.000Z,6213,1383,2,52300326,"MULTIPOLYGON(((3872953.267840405 3774711.840869565,3872952.023542061 3774728.933602394,3872973.372368893 3774730.425721645,3872974.61663719 3774713.3329842053,3872953.267840405 3774711.840869565)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783100,5000,תל אביב-יפו,50000916.0,ה' באייר,28.0,רביעית,109,298000,6265772000,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-11-17T00:00:00.000Z,6213,1323,16,52303925,"MULTIPOLYGON(((3872888.8007554878 3774545.713560219,3872875.548941693 3774563.8024390666,3872892.3505817237 3774576.4502398083,3872905.743562794 3774558.444806302,3872888.8007554878 3774545.713560219)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783350,5000,תל אביב-יפו,50000916.0,ה' באייר,10.0,ראשונה,35,3600000,6259777600,בנין,חנות,,הצפון החדש סביבת כיכר המדינה,2025-06-25T00:00:00.000Z,6213,1387,2,52298047,"MULTIPOLYGON(((3872614.3152402826 3774605.5893029165,3872605.164586882 3774624.1441077837,3872623.5363443913 3774633.1846402325,3872632.663394131 3774614.629715937,3872614.3152402826 3774605.5893029165)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783319,5000,תל אביב-יפו,50000916.0,ה' באייר,4.0,קרקע,63,4950000,6257881800,בנין,חנות,,הצפון החדש סביבת כיכר המדינה,2025-06-03T00:00:00.000Z,6213,1381,8,53256915,"MULTIPOLYGON(((3872587.392047549 3774680.130561395,3872585.1637761323 3774701.5322718127,3872605.9206601363 3774703.6151763718,3872608.125858451 3774682.0711860876,3872587.392047549 3774680.130561395)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783023,5000,תל אביב-יפו,50000916.0,ה' באייר,36.0,שניה,92,4200000,6257078600,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-05-19T00:00:00.000Z,6213,1298,12,52303215,"MULTIPOLYGON(((3872959.477627424 3774629.434431914,3872937.976016641 3774637.1361557133,3872944.636900929 3774656.0364893563,3872966.126975784 3774648.2754548006,3872959.477627424 3774629.434431914)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783021,5000,תל אביב-יפו,50000916.0,ה' באייר,36.0,ראשונה,78,3700000,6257573200,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-05-18T00:00:00.000Z,6213,1298,10,52303215,"MULTIPOLYGON(((3872959.477627424 3774629.434431914,3872937.976016641 3774637.1361557133,3872944.636900929 3774656.0364893563,3872966.126975784 3774648.2754548006,3872959.477627424 3774629.434431914)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783279,5000,תל אביב-יפו,50000916.0,ה' באייר,72.0,חמישית,84,3845000,6257231700,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-04-27T00:00:00.000Z,6213,1364,14,52420137,"MULTIPOLYGON(((3872639.116296533 3774810.523668565,3872622.803569195 3774824.0864436706,3872634.411317534 3774838.207683082,3872650.724051229 3774824.644876467,3872639.116296533 3774810.523668565)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783227,5000,תל אביב-יפו,50000916.0,ה' באייר,44.0,שניה,87,4000000,6253928800,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-02-25T00:00:00.000Z,6213,1354,11,52304495,"MULTIPOLYGON(((3872948.163675757 3774748.551897928,3872943.867330104 3774765.1234435774,3872964.8352009463 3774770.678200467,3872969.025397239 3774754.1062312275,3872948.163675757 3774748.551897928)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783231,5000,תל אביב-יפו,50000916.0,ה' באייר,44.0,שלישית,90,4700000,6253364000,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-02-17T00:00:00.000Z,6213,1354,13,52304495,"MULTIPOLYGON(((3872948.163675757 3774748.551897928,3872943.867330104 3774765.1234435774,3872964.8352009463 3774770.678200467,3872969.025397239 3774754.1062312275,3872948.163675757 3774748.551897928)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783194,5000,תל אביב-יפו,50000916.0,ה' באייר,2.0,מרתף,148,4800000,6262578950,בנין,משרד,,הצפון החדש סביבת כיכר המדינה,2025-02-11T00:00:00.000Z,6213,1346,1,53425102,"MULTIPOLYGON(((3872606.160362213 3774705.6777580525,3872584.8013440515 3774706.8627251876,3872586.465361045 3774734.1209409777,3872607.824427354 3774732.9359686943,3872606.160362213 3774705.6777580525)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783109,5000,תל אביב-יפו,50000916.0,ה' באייר,14.0,יציע,109,1545000,6250327200,בנין,חנות,,הצפון החדש סביבת כיכר המדינה,2024-12-30T00:00:00.000Z,6213,1325,12,52303926,"MULTIPOLYGON(((3872672.3110236037 3774548.7992184097,3872654.678936987 3774562.1315197493,3872666.198846489 3774577.579109833,3872683.807905865 3774564.1045042356,3872672.3110236037 3774548.7992184097)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1787451,5000,תל אביב-יפו,50000916.0,ה' באייר,76.0,"מרתף,קרקע",513,26500000,6252386900,בנין,חנות,,הצפון החדש סביבת כיכר המדינה,2024-12-29T00:00:00.000Z,6213,895,1,52353934,"MULTIPOLYGON(((3872612.44058275 3774759.1037621154,3872593.409943659 3774768.058630881,3872608.8469117284 3774801.377662464,3872627.853463802 3774792.5648354655,3872612.44058275 3774759.1037621154)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783548,5000,תל אביב-יפו,50000916.0,ה' באייר,62.0,חמישית,149,5625000,6210498700,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-09-04T00:00:00.000Z,6213,1409,20,53018711,"MULTIPOLYGON(((3872739.785262306 3774880.370446314,3872737.0034307386 3774898.5830796566,3872757.2730110814 3774901.765808567,3872760.0550396154 3774883.49392257,3872739.785262306 3774880.370446314)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783220,5000,תל אביב-יפו,50000916.0,ה' באייר,52.0,רביעית,130,5750000,6204868950,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2024-04-09T00:00:00.000Z,6213,1351,12,52334509,"MULTIPOLYGON(((3872895.468971747 3774840.7685769806,3872882.9223328745 3774850.116259005,3872895.7204423514 3774867.5713589885,3872908.137383108 3774858.22315059,3872895.468971747 3774840.7685769806)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783272,5000,תל אביב-יפו,50000916.0,ה' באייר,50.0,רביעית,91,5000000,6205075100,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2024-04-03T00:00:00.000Z,6213,1362,21,52256262,"MULTIPOLYGON(((3872915.1075245934 3774823.888735181,3872896.8980030715 3774840.181647469,3872909.813003775 3774854.8171718055,3872928.0225303313 3774838.524220306,3872915.1075245934 3774823.888735181)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783676,5000,תל אביב-יפו,50000916.0,ה' באייר,34.0,שלישית,119,542000,6201877850,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2024-02-05T00:00:00.000Z,6213,1429,10,52307497,"MULTIPOLYGON(((3872943.7813631813 3774605.167557886,3872923.69555026 3774615.753873093,3872933.517551135 3774634.381986749,3872953.4854739537 3774623.795185338,3872943.7813631813 3774605.167557886)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783092,5000,תל אביב-יפו,50000916.0,ה' באייר,42.0,מרתף,145,1285000,6160795750,בנין,מחסנים,,הצפון החדש סביבת כיכר המדינה,2023-09-28T00:00:00.000Z,6213,1321,1,52313061,"MULTIPOLYGON(((3872951.4254831686 3774731.1588383545,3872949.1319708405 3774748.188317157,3872969.8620808935 3774751.1472934,3872972.1793730715 3774734.058654747,3872951.4254831686 3774731.1588383545)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783254,5000,תל אביב-יפו,50000916.0,ה' באייר,30.0,רביעית,129,6549000,6155925750,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2023-05-29T00:00:00.000Z,6213,1359,13,52316035,"MULTIPOLYGON(((3872909.9574466883 3774563.484775148,3872893.7660180633 3774579.4178072657,3872908.659092988 3774594.7360020103,3872924.88589661 3774578.8030658914,3872909.9574466883 3774563.484775148)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783260,5000,תל אביב-יפו,50000916.0,ה' באייר,30.0,קרקע+יציע,20,1371000,6115938450,בנין,חנות,,הצפון החדש סביבת כיכר המדינה,2022-11-24T00:00:00.000Z,6213,1359,4,52316035,"MULTIPOLYGON(((3872909.9574466883 3774563.484775148,3872893.7660180633 3774579.4178072657,3872908.659092988 3774594.7360020103,3872924.88589661 3774578.8030658914,3872909.9574466883 3774563.484775148)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783215,5000,תל אביב-יפו,50000916.0,ה' באייר,6.0,גג,149,3850000,6116476750,דירה,דירה בבית קומות,4.5,הצפון החדש סביבת כיכר המדינה,2022-11-16T00:00:00.000Z,6213,1348,18,52296414,"MULTIPOLYGON(((3872594.32271324 3774653.2138621663,3872588.6943247137 3774675.7042545564,3872608.130726334 3774680.803409681,3872613.8775401604 3774658.1712752087,3872594.32271324 3774653.2138621663)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783684,5000,תל אביב-יפו,50000916.0,ה' באייר,32.0,ראשונה,141,6300000,6116619000,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2022-11-11T00:00:00.000Z,6213,1432,6,52303961,"MULTIPOLYGON(((3872928.407997623 3774582.821405511,3872911.4954067376 3774596.1568945497,3872924.29726813 3774612.5689460468,3872941.19807697 3774599.233375622,3872928.407997623 3774582.821405511)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783315,5000,תל אביב-יפו,50000916.0,ה' באייר,4.0,חמישית,130,9600000,6106164200,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2022-04-10T00:00:00.000Z,6213,1381,24,53256915,"MULTIPOLYGON(((3872587.392047549 3774680.130561395,3872585.1637761323 3774701.5322718127,3872605.9206601363 3774703.6151763718,3872608.125858451 3774682.0711860876,3872587.392047549 3774680.130561395)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783223,5000,תל אביב-יפו,50000916.0,ה' באייר,52.0,ראשונה,112,4141400,6101607700,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2022-01-17T00:00:00.000Z,6213,1351,7,52334509,"MULTIPOLYGON(((3872895.468971747 3774840.7685769806,3872882.9223328745 3774850.116259005,3872895.7204423514 3774867.5713589885,3872908.137383108 3774858.22315059,3872895.468971747 3774840.7685769806)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783356,5000,תל אביב-יפו,50000916.0,ה' באייר,68.0,שניה,87,4390000,6072569850,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-12-01T00:00:00.000Z,6213,1390,9,52395135,"MULTIPOLYGON(((3872666.482754964 3774838.6992226434,3872652.021277969 3774858.4187246957,3872665.7787175365 3774868.543426769,3872680.2396393986 3774848.9660740714,3872666.482754964 3774838.6992226434)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1787465,5000,תל אביב-יפו,50000916.0,ה' באייר,76.0,ראשונה,92,5100000,6070318350,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-11-14T00:00:00.000Z,6213,895,7,52353934,"MULTIPOLYGON(((3872612.44058275 3774759.1037621154,3872593.409943659 3774768.058630881,3872608.8469117284 3774801.377662464,3872627.853463802 3774792.5648354655,3872612.44058275 3774759.1037621154)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783178,5000,תל אביב -יפו,50000916.0,הא באייר,20.0,חמישית,260,8200000,6065841500,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-08-23T00:00:00.000Z,6213,1342,24,52324286,"MULTIPOLYGON(((3872791.779899316 3774512.1637733434,3872768.195291559 3774512.6650991933,3872768.5715957168 3774534.5031568697,3872792.1562461625 3774534.0018297983,3872791.779899316 3774512.1637733434)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783239,5000,תל אביב-יפו,50000916.0,ה' באייר,44.0,מרתף,75,1400000,6065609650,בנין,מחסנים,,הצפון החדש סביבת כיכר המדינה,2021-08-15T00:00:00.000Z,6213,1354,2,52304495,"MULTIPOLYGON(((3872948.163675757 3774748.551897928,3872943.867330104 3774765.1234435774,3872964.8352009463 3774770.678200467,3872969.025397239 3774754.1062312275,3872948.163675757 3774748.551897928)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783543,5000,תל אביב-יפו,50000916.0,ה' באייר,62.0,ראשונה,149,5000000,6061868300,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-07-14T00:00:00.000Z,6213,1409,13,53018711,"MULTIPOLYGON(((3872739.785262306 3774880.370446314,3872737.0034307386 3774898.5830796566,3872757.2730110814 3774901.765808567,3872760.0550396154 3774883.49392257,3872739.785262306 3774880.370446314)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783546,5000,תל אביב-יפו,50000916.0,ה' באייר,62.0,שלישית,115,4975000,6060723600,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2021-06-29T00:00:00.000Z,6213,1409,17,53018711,"MULTIPOLYGON(((3872739.785262306 3774880.370446314,3872737.0034307386 3774898.5830796566,3872757.2730110814 3774901.765808567,3872760.0550396154 3774883.49392257,3872739.785262306 3774880.370446314)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783261,5000,תל אביב-יפו,50000916.0,ה' באייר,30.0,ראשונה,38,800000,6057637400,בנין,משרד,,הצפון החדש סביבת כיכר המדינה,2021-05-05T00:00:00.000Z,6213,1359,7,52316035,"MULTIPOLYGON(((3872909.9574466883 3774563.484775148,3872893.7660180633 3774579.4178072657,3872908.659092988 3774594.7360020103,3872924.88589661 3774578.8030658914,3872909.9574466883 3774563.484775148)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783537,5000,תל אביב-יפו,50000916.0,ה' באייר,64.0,ראשונה,145,5000000,6052525200,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2021-02-10T00:00:00.000Z,6213,1402,11,52286049,"MULTIPOLYGON(((3872717.4028705764 3774874.6675878013,3872712.266693065 3774891.8284090296,3872730.6287411842 3774897.37355474,3872735.78902261 3774880.070625884,3872717.4028705764 3774874.6675878013)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1783222,5000,תל אביב-יפו,50000916.0,ה' באייר,52.0,קרקע,164,7200000,6051609450,בנין,חנות,,הצפון החדש סביבת כיכר המדינה,2021-01-27T00:00:00.000Z,6213,1351,5,52334509,"MULTIPOLYGON(((3872895.468971747 3774840.7685769806,3872882.9223328745 3774850.116259005,3872895.7204423514 3774867.5713589885,3872908.137383108 3774858.22315059,3872895.468971747 3774840.7685769806)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52300326?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:07.812562+00:00
1782736,5000,תל אביב-יפו,50000909.0,הציונות,8.0,שניה,108,4975000,6262645800,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-09-16T00:00:00.000Z,6213,1177,3,52315768,"MULTIPOLYGON(((3873156.339381583 3774735.560296402,3873141.8002872677 3774738.6918632025,3873146.6776355566 3774761.5902467994,3873161.181382069 3774758.4585329327,3873156.339381583 3774735.560296402)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52315768?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:18.795494+00:00
